match_id,match_date,home,away,home_poss,away_poss,home_manager,home_gender,home_date,home_city,home_style,home_tactics,away_manager,away_gender,away_date,away_city,away_style,away_tactics,venue,attendance,city,referee,ar1,ar2,fourth,var,league,gender,season,referee_cert,ar1_cert,ar2_cert,fourth_cert,var_cert
f990e569,2023-09-24 18:30,CD Mirandés,Leganés,54.0,46.0,Alessio Lisci,Male,11/24/1974,"Livorno, Italia",Táctico,4-2-3-1,Borja Jiménez,Male,04/19/1979,"Santo Domingo de la Calzada, España",Ofensivo,4-3-3,Estadio Municipal de Anduva,3040.0,"Miranda de Ebro, España",Miguel González,Judit Romano,Daniel Novoa,Carlos Muñiz Muñoz,Gorka Sagues,Segunda División,Male,2023-2024,FIFA Elite Referee Certification,FIFA Elite Referee Certification,AFC Master Referee Certification,,FIFA Elite Referee Certification
f9a319cb,2023-05-07 16:15,Ibiza,Albacete,37.0,63.0,Lucas Alcaraz,Male,06/14/1966,"Ubeda, España",Pragmático,4-2-3-1,Rubén Albés,Male,08/07/1985,"Girona, España",Táctico,4-3-3,Estadio Municipal de Can Misses,1213.0,"Ibiza, España",Rafael Sánchez,Manuel López,Jesús Mira,Salvador Lax,Víctor García Verdura,Segunda División,Male,2022-2023,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,FIFA Elite Referee Certification
f9ae2762,2021-09-18 18:15,Leganés,Amorebieta,57.0,43.0,Asier Garitano,Male,02/20/1970,"Bergara, España",Táctico,4-2-3-1,Íñigo Vélez,Male,03/14/1988,"Getxo, España",Desarrollo Juvenil,4-3-3,Estadio Municipal de Butarque,6342.0,"Leganés, España",Daniel Trujillo,Fernando Estela,Fabián Blanco,Marta Huerta,Víctor Areces,Segunda División,Male,2021-2022,,,FIFA Elite Referee Certification,,FIFA Elite Referee Certification
f9b64cdb,2022-05-15 19:30,Cádiz,Real Madrid,39.0,61.0,Sergio,Male,03/10/1975,"Oviedo, España",Pragmático,4-2-3-1,Carlo Ancelotti,Male,06/10/1959,"Reggiolo, Italia",Táctico,4-4-2,Estadio Nuevo Mirandilla,19643.0,"Jerez de la Frontera, España",Antonio Matéu Lahoz,Pau Cebrián Devis,Rubén Porras,Iván Pérez,José González,La Liga,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification
fa3085a2,2023-12-20 19:00,Zaragoza,Levante,54.0,46.0,Julio Velázquez,Male,02/05/1972,"Badajoz, España",Táctico,4-2-3-1,Javier Calleja,Male,05/12/1978,"Madrid, España",Ofensivo,4-3-3,Estadio de la Romareda,20520.0,"Zaragoza, España",Álvaro Moreno,Rodrigo Blázquez Sánchez,Mario Martín-Consuegra,Gonzalo Romero,David Gálvez,Segunda División,Male,2023-2024,UEFA Pro Referee License,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification,FIFA Elite Referee Certification
fa490144,2023-03-12 18:30,Levante,Albacete,64.0,36.0,Javier Calleja,Male,05/12/1978,"Madrid, España",Ofensivo,4-3-3,Rubén Albés,Male,08/07/1985,"Girona, España",Táctico,4-3-3,Estadio Ciudad de Valencia,18371.0,"Valencia, España",Rubén Ávalos,Brian Valencia,Josep Antoni Vigo Gatius,Carlos  Calderiña,Álvaro Moreno,Segunda División,Male,2022-2023,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,FIFA Elite Referee Certification,UEFA Pro Referee License
fa6fe8d6,2022-11-26 16:15,Alavés,Villarreal B,47.0,53.0,Luis García,Male,02/10/1973,"Zaragoza, España",Táctico,4-4-2,Miguel Álvarez,Male,11/15/1964,"Castro Urdiales, España",Desarrollo Juvenil,4-3-3,Estadio de Mendizorroza,13403.0,"Vitoria-Gasteiz, España",José Guzmán,Ángel Valverde,Ángel Munuera Montero,Antonio Soláns,Eduardo Prieto,Segunda División,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,UEFA Pro Referee License
fac21ffa,2022-03-19 18:15,Lugo,Oviedo,40.0,60.0,Rubén Albés,Male,08/07/1985,"Girona, España",Táctico,4-3-3,Cuco Ziganda,Male,10/01/1966,"Larraintzar, España",Defensivo,4-4-2,Estadio Anxo Carro,4283.0,"Lugo, España",Aitor Gorostegui,Javier Merino Sánchez,Josep Antoni Vigo Gatius,Alfonso Vicente Moral,Daniel Ocón,Segunda División,Male,2021-2022,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification
fadbd5f6,2021-09-23 22:00,Cádiz,Barcelona,33.0,67.0,Álvaro Cervera,Male,11/20/1965,"Madrid, España",Defensivo,4-2-3-1,Ronald Koeman,Male,03/21/1963,"Zaandam, Países Bajos",Táctico,4-2-3-1,Estadio Nuevo Mirandilla,12180.0,"Jerez de la Frontera, España",Carlos del Cerro,Roberto Alonso,Gonzalo García,José García,Ignacio Iglesias,La Liga,Male,2021-2022,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License
faf50749,2023-08-21 21:30,Huesca,Tenerife,54.0,46.0,Cuco Ziganda,Male,10/01/1966,"Larraintzar, España",Defensivo,4-4-2,Asier Garitano,Male,02/20/1970,"Bergara, España",Táctico,4-2-3-1,Estadio El Alcoraz,5434.0,"Huesca, España",José López,David Ortiz,Josep Bordoy,Daniel Palencia,Rafael Sánchez,Segunda División,Male,2023-2024,,UEFA Pro Referee License,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification
faf557c5,2023-10-07 21:00,Sevilla,Rayo Vallecano,64.0,36.0,Mendilibar,Male,01/14/1961,"Zaldibar, España",Defensivo,4-4-2,Francisco,Male,10/06/1979,"Salamanca, España",Táctico,4-4-2,Estadio Ramón Sánchez Pizjuán,35817.0,"Sevilla, España",Isidro Díaz de Mera,Dieg Aguado,Iván Hernández,David Cambronero,Ricardo de Burgos,La Liga,Male,2023-2024,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification
faf7791c,2024-02-04 18:30,Betis,Getafe,54.0,46.0,Manuel Pellegrini,Male,09/16/1953,"Santiago, Chile",Táctico,4-2-3-1,Pepe Bordalás,Male,06/04/1964,"Alicante, España",Defensivo,4-4-2,Estadio Benito Villamarín,53336.0,"Sevilla, España",Juan Pulido,José Escuela,Ignacio Alonso,Sergio Escriche,Guillermo Cuadra,La Liga,Male,2023-2024,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification
fafb904a,2023-08-21 19:00,Villarreal B,Eldense,44.0,56.0,Miguel Álvarez,Male,11/15/1964,"Castro Urdiales, España",Desarrollo Juvenil,4-3-3,Fernando Estévez,Male,02/22/1963,"Jaén, España",Pragmático,4-4-2,Estadio de la Cerámica,3957.0,"Villarreal, España",Manuel Orellana,Javier Garrido Concha,Cino-Angel Ramos,Francisco Expósito,Aitor Gorostegui,Segunda División,Male,2023-2024,FIFA Elite Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License
fb47fe18,2023-05-01 21:00,Sevilla,Girona,63.0,37.0,Mendilibar,Male,01/14/1961,"Zaldibar, España",Defensivo,4-4-2,Michel,Male,03/23/1963,"Madrid, España",Ofensivo,4-3-3,Estadio Ramón Sánchez Pizjuán,35560.0,"Sevilla, España",Alejandro Muñíz,Ignacio Alonso,Fabián Blanco,Germán Cid Camacho,Santiago Jaime,La Liga,Male,2022-2023,FIFA Elite Referee Certification,UEFA Pro Referee License,,FIFA Elite Referee Certification,FIFA Elite Referee Certification
fb5d0214,2023-11-26 18:00,Athletic Club,Barcelona,34.0,66.0,Miguel Britos,Male,10/17/1984,"Maldonado, Uruguay",Defensivo,4-4-2,Jonatan Giráldez,Male,02/05/1987,"San Sebastián, España",Ofensivo,4-3-3,Instalaciones de Lezama Campo 2,,"Lezama, España",Alex Bruno,Ignacio Camacho,Daniel Arreola,Verónica González Sánchez,,Liga F,Female,2023-2024,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification
fb611742,2022-10-22 18:15,Real Betis,Barcelona,30.0,70.0,Francisco Miguel Díaz,Male,03/02/1986,"Valencia, España",Ofensivo,4-4-2,Jonatan Giráldez,Male,02/05/1987,"San Sebastián, España",Ofensivo,4-3-3,Polideportivo Felipe del Valle,,"Gijón, España",Beatriz Arregui Gamir,Nahia Alonso Fernández,Haizea Castresana Zorroza,Nuria Sanchez,,Liga F,Female,2022-2023,AFC Master Referee Certification,FIFA Elite Referee Certification,AFC Master Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License
fb63d839,2021-08-22 17:00,Ibiza,Málaga,53.0,47.0,Juan Carlos Carcedo,Male,05/04/1972,"Mont-de-Marsan, Francia",Táctico,4-2-3-1,José Alberto López,Male,08/17/1983,"Oviedo, España",Pragmático,4-4-2,Estadio Municipal de Can Misses,2487.0,"Ibiza, España",Oliver De La Fuente,Samuel García,Guillermo Santiago,Andrés Fuentes,Gorka Sagues,Segunda División,Male,2021-2022,UEFA Pro Referee License,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,FIFA Elite Referee Certification
fb8d21a9,2021-10-21 21:00,CD Mirandés,Girona,61.0,39.0,Lolo Escobar,Male,04/06/1964,"Barcelona, España",Pragmático,4-4-2,Michel,Male,03/23/1963,"Madrid, España",Ofensivo,4-3-3,Estadio Municipal de Anduva,2307.0,"Miranda de Ebro, España",Alejandro Quintero,Víctor Jara Cordobés,José García,Antonio Soláns,David Pérez,Segunda División,Male,2021-2022,UEFA Pro Referee License,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,
fb9e279b,2021-10-01 21:00,Athletic Club,Alavés,55.0,45.0,Marcelino,Male,08/14/1965,"Villaviciosa, España",Ofensivo,4-4-2,Javier Calleja,Male,05/12/1978,"Madrid, España",Ofensivo,4-3-3,San Mamés,28665.0,"Bilbao, España",Carlos del Cerro,Roberto Alonso,Gonzalo García,Manuel Pozueta,David Medié,La Liga,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,FIFA Elite Referee Certification,UEFA Pro Referee License
fb9eb11a,2024-01-28 21:00,Atlético Madrid,Valencia,54.0,46.0,Diego Simeone,Male,04/28/1970,"Buenos Aires, Argentina",Defensivo,4-4-2,Rubén Baraja,Male,07/11/1975,"Valladolid, España",Táctico,4-2-3-1,Estadio Cívitas Metropolitano,59493.0,"Madrid, España",Ricardo de Burgos,Iker De Francisco,Jon Núnez,Antonio Alberola Rojas,Pablo González,La Liga,Male,2023-2024,UEFA Pro Referee License,FIFA Elite Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License
fbb7b1d5,2023-12-09 14:00,Sporting Huelva,Real Sociedad,28.0,72.0,Iván Rosado,Male,10/01/1981,"Madrid, España",Ofensivo,4-3-3,Natalia Arroyo,Female,02/22/1986,"Madrid, España",Táctico,4-4-2,Estadio Antonio Toledo Valle,,"Lorca, España",Marta Huerta de Aza,,,Alba Arija Asín,,Liga F,Female,2023-2024,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,FIFA Elite Referee Certification
fbbe9845,2021-12-18 17:15,Las Palmas,Eibar,60.0,40.0,Pepe Mel,Male,02/28/1963,"Madrid, España",Defensivo,4-4-2,Gaizka Garitano,Male,07/09/1975,"Bergara, España",Defensivo,4-2-3-1,Estadio de Gran Canaria,10331.0,"Las Palmas de Gran Canaria, España",Eduardo Prieto,Francisco García,David Ortiz,Fernando Bueno Prieto,Víctor Areces,Segunda División,Male,2021-2022,FIFA Elite Referee Certification,FIFA Elite Referee Certification,,FIFA Elite Referee Certification,FIFA Elite Referee Certification
fbc9070c,2022-11-04 21:00,Girona,Athletic Club,42.0,58.0,Michel,Male,03/23/1963,"Madrid, España",Ofensivo,4-3-3,Ernesto Valverde,Male,02/09/1964,"Viandar de la Vera, España",Táctico,4-3-3,Estadi Municipal de Montilivi,11420.0,"Girona, España",Valentín Pizarro,Iván Masso Granado,Álvaro Granel,Francisco  Fernández Vidal,Santiago Jaime,La Liga,Male,2022-2023,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License
fbea537d,2023-09-16 21:00,Albacete,Burgos,51.0,49.0,Rubén Albés,Male,08/07/1985,"Girona, España",Táctico,4-3-3,Bolo,Male,10/28/1970,"Oviedo, España",Pragmático,4-2-3-1,Estadio Carlos Belmonte,10008.0,"Albacete, España",Rubén Ávalos,Brian Valencia,Josep Antoni Vigo Gatius,Francisco Ortega,Iván Caparrós,Segunda División,Male,2023-2024,FIFA Elite Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,FIFA Elite Referee Certification,FIFA Elite Referee Certification
fbed1810,2022-05-08 21:00,Atlético Madrid,Real Madrid,42.0,58.0,Diego Simeone,Male,04/28/1970,"Buenos Aires, Argentina",Defensivo,4-4-2,Carlo Ancelotti,Male,06/10/1959,"Reggiolo, Italia",Táctico,4-4-2,Estadio Wanda Metropolitano,63874.0,"Madrid, España",César Soto,Iker De Francisco,Carlos Álvarez,Álvaro López,Juan Martínez,La Liga,Male,2021-2022,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,FIFA Elite Referee Certification
fbf241b4,2023-03-19 21:00,Barcelona,Real Madrid,54.0,46.0,Xavi,Male,01/25/1980,"Terrassa, España",Desarrollo Juvenil,4-3-3,Carlo Ancelotti,Male,06/10/1959,"Reggiolo, Italia",Táctico,4-4-2,Camp Nou,95745.0,"Barcelona, España",Ricardo de Burgos,Roberto Díaz,Jon Núnez,José Pardeiro,César Soto,La Liga,Male,2022-2023,FIFA Elite Referee Certification,FIFA Elite Referee Certification,AFC Master Referee Certification,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation
fc08a401,2022-03-06 16:00,Ponferradina,Ibiza,37.0,63.0,Bolo,Male,10/28/1970,"Oviedo, España",Pragmático,4-2-3-1,Paco,Male,05/02/1976,"Alicante, España",Pragmático,4-4-2,Estadio El Toralín,4797.0,"Ponferrada, España",David Gálvez,Guillermo Santiago,David Bernal Martín,Miguel González,David Pérez,Segunda División,Male,2021-2022,AFC Master Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification
fc0ee51a,2021-08-14 22:00,Osasuna,Espanyol,53.0,47.0,Jagoba Arrasate,Male,03/12/1978,"Berriatua, España",Ofensivo,4-3-3,Vicente Moreno,Male,03/30/1974,"Massanassa, España",Ofensivo,4-2-3-1,Estadio El Sadar,6715.0,"Pamplona, España",Miguel Ángel Ortiz Arias,Alejandro Estevez Iglesias,Iker De Francisco,Aimar Velasco,Carlos del Cerro,La Liga,Male,2021-2022,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,AFC Master Referee Certification,UEFA Pro Referee License
fc197bd1,2023-01-28 14:00,Real Betis,Madrid CFF,43.0,57.0,Francisco Miguel Díaz,Male,03/02/1986,"Valencia, España",Ofensivo,4-4-2,Victor Martín,Male,05/09/1981,"Salamanca, España",Táctico,4-4-2,Ciudad Deportiva Luis del Sol,,"Sevilla, España",Alex Bruno,Carmela Capistros Bitrian,Marta Villanueva Benavente,Hiraç Yagan,,Liga F,Female,2022-2023,UEFA Pro Referee License,FIFA Elite Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation
fc33659d,2021-12-04 18:30,Atlético Madrid,Mallorca,58.0,42.0,Diego Simeone,Male,04/28/1970,"Buenos Aires, Argentina",Defensivo,4-4-2,Luis García,Male,02/10/1973,"Zaragoza, España",Táctico,4-4-2,Estadio Wanda Metropolitano,51009.0,"Madrid, España",Juan Martínez,Teodoro Sobrino,Miguel Martínez,Andrés Fuentes,Alejandro Hernández,La Liga,Male,2021-2022,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License
fcd7e101,2023-12-20 21:30,Leganés,Tenerife,54.0,46.0,Borja Jiménez,Male,04/19/1979,"Santo Domingo de la Calzada, España",Ofensivo,4-3-3,Asier Garitano,Male,02/20/1970,"Bergara, España",Táctico,4-2-3-1,Estadio Municipal de Butarque,6807.0,"Leganés, España",Iván Caparrós,Javier García Lorenzo,Christian García,Javier Figueiredo,Aitor Gorostegui,Segunda División,Male,2023-2024,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification
fcff5859,2022-11-07 21:00,Rayo Vallecano,Real Madrid,46.0,54.0,Andoni Iraola,Male,06/22/1982,"Getxo, España",Ofensivo,4-3-3,Carlo Ancelotti,Male,06/10/1959,"Reggiolo, Italia",Táctico,4-4-2,Estadio del Rayo Vallecano,14216.0,"Madrid, España",Juan Martínez,Diego Barbero,Miguel Martínez,Salvador Lax,David Medié,La Liga,Male,2022-2023,FIFA Elite Referee Certification,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,FIFA Elite Referee Certification
fd0037b0,2021-12-18 16:00,Málaga,Leganés,50.0,50.0,José Alberto López,Male,08/17/1983,"Oviedo, España",Pragmático,4-4-2,Mehdi Nafti,Male,11/28/1978,"Marseille, Francia",Táctico,4-2-3-1,Estadio La Rosaleda,14571.0,"Málaga, España",Javier Villanueva,Enrique Ramos,Ricardo Landrove,Alberto Gómez Lameiro,David Pérez,Segunda División,Male,2021-2022,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,,CONMEBOL Advanced Referee Accreditation
fd302be0,2022-11-20 16:00,Real Betis,Sevilla,49.0,51.0,Francisco Miguel Díaz,Male,03/02/1986,"Valencia, España",Ofensivo,4-4-2,Anton Zabolotny,Male,06/19/1991,"Luhansk, Ucrania",Defensivo,4-4-2,Ciudad Deportiva Luis del Sol,,"Sevilla, España",André Dias,Daniel Arreola,Haizea Castresana Zorroza,Verónica González Sánchez,,Liga F,Female,2022-2023,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,FIFA Elite Referee Certification
fd39dadc,2022-02-19 17:15,Tenerife,Ibiza,36.0,64.0,Ramis,Male,07/09/1970,"Maó, España",Defensivo,4-4-2,Paco,Male,05/02/1976,"Alicante, España",Pragmático,4-4-2,Estadio Heliodoro Rodríguez Lopéz,13087.0,"Santa Cruz de Tenerife, España",Rubén Ávalos,Josep Antoni Vigo Gatius,Moisés Mateo,Fernando Bueno Prieto,Iñaki Bikandi,Segunda División,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification
fd3ed02d,2023-05-25 21:30,Osasuna,Athletic Club,49.0,51.0,Jagoba Arrasate,Male,03/12/1978,"Berriatua, España",Ofensivo,4-3-3,Ernesto Valverde,Male,02/09/1964,"Viandar de la Vera, España",Táctico,4-3-3,Estadio El Sadar,19830.0,"Pamplona, España",Alejandro Muñíz,Fabián Blanco,Alejandro Estevez Iglesias,Albert Catalá,David Medié,La Liga,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,FIFA Elite Referee Certification,,UEFA Pro Referee License
fd879add,2023-03-31 21:00,Real Madrid,Levante Planas,71.0,29.0,Alberto Toril,Male,03/27/1973,"La Algaba, España",Desarrollo Juvenil,4-3-3,Thomas Fontaine,Male,10/07/1984,"Sèvres, Francia",Defensivo,4-2-3-1,Estadio Alfredo Di Stéfano,,"Madrid, España",Elia María Martínez Martínez,Damien McCrory,Lesly Fellinga,Ágata Lopez,,Liga F,Female,2022-2023,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,AFC Master Referee Certification
fda8965c,2022-10-23 18:30,Villarreal,Almería,52.0,48.0,Unai Emery,Male,11/03/1971,"Hondarribia, España",Pragmático,4-2-3-1,Rubí,Male,08/05/1970,"Vilasar de Mar, España",Táctico,4-2-3-1,Estadio Ciudad de Valencia,13816.0,"Valencia, España",Ricardo de Burgos,Roberto Díaz Pérez,Jon Núnez,Gerard Brull Acerete,Ignacio Iglesias,La Liga,Male,2022-2023,FIFA Elite Referee Certification,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,
fdc88091,2021-09-12 18:30,Cádiz,Real Sociedad,24.0,76.0,Álvaro Cervera,Male,11/20/1965,"Madrid, España",Defensivo,4-2-3-1,Imanol Alguacil,Male,04/22/1971,"Orio, España",Ofensivo,4-3-3,Estadio Nuevo Mirandilla,11826.0,"Jerez de la Frontera, España",Alejandro Muñíz,Marcos Cerdán Aguilar,Ignacio Alonso,Daniel Pastoriza,Xavi Estrada,La Liga,Male,2021-2022,FIFA Elite Referee Certification,AFC Master Referee Certification,FIFA Elite Referee Certification,AFC Master Referee Certification,FIFA Elite Referee Certification
